Class,Family,Genus,Species,BodyMass,Invader_NZ
Mammal,Pteropodidae,Pteropus,nitendiensis,265,0
Mammal,Pteropodidae,Pteropus,woodfordi,119.33,0
Mammal,Pteropodidae,Pteropus,vampyrus,935.88,0
Mammal,Pteropodidae,Pteropus,vetulus,148,0
Mammal,Pteropodidae,Pteropus,yapensis,361.25,0
Mammal,Pteropodidae,Rousettus,spinalatus,90.75,0
Mammal,Pteropodidae,Rousettus,obliviosus,44.1,0
Mammal,Pteropodidae,Rousettus,linduensis,77.74,0
Mammal,Pteropodidae,Rousettus,leschenaultii,84.88,0
Mammal,Pteropodidae,Rousettus,celebensis,56.3,0
Mammal,Pteropodidae,Rousettus,amplexicaudatus,82.47,0
Mammal,Pteropodidae,Rousettus,aegyptiacus,132.24,0
Mammal,Pteropodidae,Rousettus,bidens,62.39,0
Mammal,Pteropodidae,Rousettus,lanosus,103,0
Mammal,Pteropodidae,Rousettus,madagascariensis,62.1,0
Mammal,Pteropodidae,Haplonycteris,fischeri,17.96,0
Mammal,Pteropodidae,Harpyionycteris,celebensis,104,0
Mammal,Pteropodidae,Harpyionycteris,whiteheadi,110.5,0
Mammal,Pteropodidae,Hypsignathus,monstrosus,335.08,0
Mammal,Pteropodidae,Latidens,salimalii,44,0
Mammal,Pteropodidae,Lissonycteris,angolensis,68.31,0
Mammal,Pteropodidae,Macroglossus,minimus,16.37,0
Mammal,Pteropodidae,Macroglossus,sobrinus,22.13,0
Mammal,Pteropodidae,Megaerops,kusnotoi,35.94,0
Mammal,Pteropodidae,Megaerops,niphanae,32.6,0
Mammal,Pteropodidae,Megaerops,wetmorei,18.5,0
Mammal,Pteropodidae,Megaerops,ecaudatus,24.67,0
Mammal,Pteropodidae,Megaloglossus,woermanni,15.66,0
Mammal,Pteropodidae,Melonycteris,melanops,49.04,0
Mammal,Pteropodidae,Melonycteris,woodfordi,36.88,0
Mammal,Pteropodidae,Melonycteris,fardoulisi,42.53,0
Mammal,Pteropodidae,Micropteropus,pusillus,26.57,0
Mammal,Pteropodidae,Micropteropus,intermedius,59.17,0
Mammal,Pteropodidae,Myonycteris,relicta,52,0
Mammal,Pteropodidae,Myonycteris,torquata,42.23,0
Mammal,Pteropodidae,Myonycteris,brachycephala,53.39,0
Mammal,Pteropodidae,Nanonycteris,veldkampii,21.89,0
Mammal,Pteropodidae,Neopteryx,frosti,153.86,0
Mammal,Pteropodidae,Notopteris,neocaledonica,65.14,0
Mammal,Pteropodidae,Notopteris,macdonaldi,65.14,0
Mammal,Pteropodidae,Nyctimene,malaitensis,75.39,0
Mammal,Pteropodidae,Nyctimene,masalai,52.3,0
Mammal,Pteropodidae,Nyctimene,minutus,45.56,0
Mammal,Pteropodidae,Nyctimene,rabori,67.5,0
Mammal,Pteropodidae,Nyctimene,sanctacrucis,51.64,0
Mammal,Pteropodidae,Nyctimene,draconilla,29,0
Mammal,Pteropodidae,Nyctimene,vizcaccia,40,0
Mammal,Pteropodidae,Nyctimene,robinsoni,49.48,0
Mammal,Pteropodidae,Nyctimene,keasti,51.64,0
Mammal,Pteropodidae,Nyctimene,cyclotis,48,0
Mammal,Pteropodidae,Nyctimene,certans,42.1,0
Mammal,Pteropodidae,Nyctimene,cephalotes,44.47,0
Mammal,Pteropodidae,Nyctimene,albiventer,29.88,0
Mammal,Pteropodidae,Nyctimene,aello,84.26,0
Mammal,Pteropodidae,Nyctimene,major,104.15,0
Mammal,Pteropodidae,Otopteropus,cartilagonodus,16.75,0
Mammal,Pteropodidae,Paranyctimene,raptor,24.31,0
Mammal,Pteropodidae,Paranyctimene,tenax,24.31,0
Mammal,Pteropodidae,Penthetor,lucasi,38.17,0
Mammal,Pteropodidae,Plerotes,anchietae,120.64,0
Mammal,Pteropodidae,Ptenochirus,jagori,77.25,0
Mammal,Pteropodidae,Ptenochirus,minor,36.25,0
Mammal,Pteropodidae,Pteralopex,taki,369.06,0
Mammal,Pteropodidae,Pteralopex,acrodonta,250.5,0
Mammal,Pteropodidae,Pteralopex,anceps,560.36,0
Mammal,Pteropodidae,Pteralopex,atrata,472,0
Mammal,Pteropodidae,Pteralopex,pulchra,280,0
Mammal,Pteropodidae,Scotonycteris,ophiodon,67.5,0
Mammal,Pteropodidae,Scotonycteris,zenkeri,20.83,0
Mammal,Pteropodidae,Sphaerias,blanfordi,28.18,0
Mammal,Pteropodidae,Styloctenium,wallacei,173,0
Mammal,Pteropodidae,Syconycteris,carolinae,39,0
Mammal,Pteropodidae,Syconycteris,hobbit,18.29,0
Mammal,Pteropodidae,Syconycteris,australis,17.1,0
Mammal,Pteropodidae,Thoopterus,nigrescens,60.4,0
Mammal,Rhinolophidae,Rhinolophus,mitratus,10.4,0
Mammal,Rhinolophidae,Rhinolophus,pusillus,5.15,0
Mammal,Rhinolophidae,Rhinolophus,philippinensis,10.33,0
Mammal,Rhinolophidae,Rhinolophus,pearsonii,11.55,0
Mammal,Rhinolophidae,Rhinolophus,paradoxolophus,8.24,0
Mammal,Rhinolophidae,Rhinolophus,landeri,8.86,0
Mammal,Rhinolophidae,Rhinolophus,osgoodi,10.62,0
Mammal,Rhinolophidae,Rhinolophus,nereis,9.62,0
Mammal,Rhinolophidae,Rhinolophus,monoceros,10.62,0
Mammal,Rhinolophidae,Rhinolophus,maendeleo,10.62,0
Mammal,Rhinolophidae,Rhinolophus,mehelyi,12.33,0
Mammal,Rhinolophidae,Rhinolophus,megaphyllus,10.06,0
Mammal,Rhinolophidae,Rhinolophus,marshalli,5.02,0
Mammal,Rhinolophidae,Rhinolophus,malayanus,6.7,0
Mammal,Rhinolophidae,Rhinolophus,rex,10.4,0
Mammal,Rhinolophidae,Rhinolophus,ziama,10.62,0
Mammal,Rhinolophidae,Rhinolophus,siamensis,10.62,0
Mammal,Rhinolophidae,Rhinolophus,madurensis,10.62,0
Mammal,Rhinolophidae,Rhinolophus,montanus,10.62,0
Mammal,Rhinolophidae,Rhinolophus,simulator,8.1,0
Mammal,Rhinolophidae,Rhinolophus,virgo,6,0
Mammal,Rhinolophidae,Rhinolophus,yunanensis,19.7,0
Mammal,Rhinolophidae,Rhinolophus,trifoliatus,14.53,0
Mammal,Rhinolophidae,Rhinolophus,thomasi,8.3,0
Mammal,Rhinolophidae,Rhinolophus,swinnyi,7.13,0
Mammal,Rhinolophidae,Rhinolophus,subrufus,10.4,0
Mammal,Rhinolophidae,Rhinolophus,subbadius,10.49,0
Mammal,Rhinolophidae,Rhinolophus,shameli,9.61,0
Mammal,Rhinolophidae,Rhinolophus,sinicus,10.62,0
Mammal,Rhinolophidae,Rhinolophus,robinsoni,8.5,0
Mammal,Rhinolophidae,Rhinolophus,silvestris,10.4,0
Mammal,Rhinolophidae,Rhinolophus,imaizumii,10.62,0
Mammal,Rhinolophidae,Rhinolophus,shortridgei,10.62,0
Mammal,Rhinolophidae,Rhinolophus,sedulus,8.75,0
Mammal,Rhinolophidae,Rhinolophus,sakejiensis,22,0
Mammal,Rhinolophidae,Rhinolophus,ruwenzorii,10.62,0
Mammal,Rhinolophidae,Rhinolophus,rufus,30,0
Mammal,Rhinolophidae,Rhinolophus,rouxii,12.25,0
Mammal,Rhinolophidae,Rhinolophus,stheno,7.9,0
Mammal,Rhinolophidae,Rhinolophus,affinis,13.63,0
Mammal,Rhinolophidae,Rhinolophus,clivosus,15.66,0
Mammal,Rhinolophidae,Rhinolophus,capensis,12.8,0
Mammal,Rhinolophidae,Rhinolophus,inops,13.5,0
Mammal,Rhinolophidae,Rhinolophus,borneensis,7.9,0
Mammal,Rhinolophidae,Rhinolophus,bocharicus,15.05,0
Mammal,Rhinolophidae,Rhinolophus,blasii,9.7,0
Mammal,Rhinolophidae,Rhinolophus,beddomei,10.62,0
Mammal,Rhinolophidae,Rhinolophus,coelophyllus,7.1,0
Mammal,Rhinolophidae,Rhinolophus,alcyone,18.75,0
Mammal,Rhinolophidae,Rhinolophus,celebensis,10.4,0
Mammal,Rhinolophidae,Rhinolophus,adami,10.4,0
Mammal,Rhinolophidae,Rhinolophus,acuminatus,12.13,0
Mammal,Rhinolophidae,Rhinolophus,macrotis,6.15,0
Mammal,Rhinolophidae,Rhinolophus,maclaudi,13.08,0
Mammal,Rhinolophidae,Rhinolophus,luctus,33.45,0
Mammal,Rhinolophidae,Rhinolophus,lepidus,5.7,0
Mammal,Rhinolophidae,Rhinolophus,keyensis,6.26,0
Mammal,Rhinolophidae,Rhinolophus,arcuatus,8.75,0
Mammal,Rhinolophidae,Rhinolophus,ferrumequinum,21.06,0
Mammal,Rhinolophidae,Rhinolophus,hipposideros,4.71,0
Mammal,Rhinolophidae,Rhinolophus,hillorum,10.62,0
Mammal,Rhinolophidae,Rhinolophus,hilli,13.6,0
Mammal,Rhinolophidae,Rhinolophus,hildebrandtii,25.99,0
Mammal,Rhinolophidae,Rhinolophus,guineensis,9.9,0
Mammal,Rhinolophidae,Rhinolophus,canuti,10.75,0
Mammal,Rhinolophidae,Rhinolophus,formosae,10.62,0
Mammal,Rhinolophidae,Rhinolophus,cognatus,10.49,0
Mammal,Rhinolophidae,Rhinolophus,euryotis,14.3,0
Mammal,Rhinolophidae,Rhinolophus,euryale,8.15,0
Mammal,Rhinolophidae,Rhinolophus,eloquens,19.05,0
Mammal,Rhinolophidae,Rhinolophus,denti,6.15,0
Mammal,Rhinolophidae,Rhinolophus,deckenii,10.4,0
Mammal,Rhinolophidae,Rhinolophus,darlingi,9.45,0
Mammal,Rhinolophidae,Rhinolophus,creaghi,12,0
Mammal,Rhinolophidae,Rhinolophus,cornutus,7.2,0
Mammal,Rhinolophidae,Rhinolophus,convexus,10.62,0
Mammal,Rhinolophidae,Rhinolophus,fumigatus,12.94,0
Mammal,Hipposideridae,Anthops,ornatus,8,0
Mammal,Hipposideridae,Asellia,patrizii,14.1,0
Mammal,Hipposideridae,Asellia,tridens,11.93,0
Mammal,Hipposideridae,Aselliscus,stoliczkanus,4.9,0
Mammal,Hipposideridae,Aselliscus,tricuspidatus,4.1,0
Mammal,Hipposideridae,Cloeotis,percivali,4.05,0
Mammal,Hipposideridae,Coelops,robinsoni,6.5,0
Mammal,Hipposideridae,Coelops,frithii,7.52,0
Mammal,Hipposideridae,Hipposideros,lankadiva,52.4,0
Mammal,Hipposideridae,Hipposideros,muscinus,14.41,0
Mammal,Hipposideridae,Hipposideros,megalotis,9.31,0
Mammal,Hipposideridae,Hipposideros,marisae,9.31,0
Mammal,Hipposideridae,Hipposideros,maggietaylorae,18.5,0
Mammal,Hipposideridae,Hipposideros,madurae,13.94,0
Mammal,Hipposideridae,Hipposideros,macrobullatus,9.31,0
Mammal,Hipposideridae,Hipposideros,lylei,40,0
Mammal,Hipposideridae,Hipposideros,larvatus,19.85,0
Mammal,Hipposideridae,Hipposideros,orbiculus,13.94,0
Mammal,Hipposideridae,Hipposideros,lamottei,9.78,0
Mammal,Hipposideridae,Hipposideros,jonesi,5.5,0
Mammal,Hipposideridae,Hipposideros,inornatus,25.9,0
Mammal,Hipposideridae,Hipposideros,inexpectatus,21.41,0
Mammal,Hipposideridae,Hipposideros,hypophyllus,13.94,0
Mammal,Hipposideridae,Hipposideros,halophyllus,4,0
Mammal,Hipposideridae,Hipposideros,grandis,13.94,0
Mammal,Hipposideridae,Hipposideros,gigas,115.42,0
Mammal,Hipposideridae,Hipposideros,galeritus,8.18,0
Mammal,Hipposideridae,Hipposideros,lekaguli,31.1,0
Mammal,Hipposideridae,Hipposideros,semoni,14,0
Mammal,Hipposideridae,Hipposideros,fulvus,8.5,0
Mammal,Hipposideridae,Hipposideros,dyacorum,6.05,0
Mammal,Hipposideridae,Hipposideros,wollastoni,6.75,0
Mammal,Hipposideridae,Hipposideros,vittatus,13.94,0
Mammal,Hipposideridae,Hipposideros,turpis,33.35,0
Mammal,Hipposideridae,Hipposideros,thomensis,13.94,0
Mammal,Hipposideridae,Hipposideros,sumbae,13.94,0
Mammal,Hipposideridae,Hipposideros,stenotis,12,0
Mammal,Hipposideridae,Hipposideros,nequam,9.31,0
Mammal,Hipposideridae,Hipposideros,sorenseni,13.94,0
Mammal,Hipposideridae,Hipposideros,obscurus,9.5,0
Mammal,Hipposideridae,Hipposideros,scutinares,13.94,0
Mammal,Hipposideridae,Hipposideros,ruber,10.11,0
Mammal,Hipposideridae,Hipposideros,rotalis,13.94,0
Mammal,Hipposideridae,Hipposideros,ridleyi,8.83,0
Mammal,Hipposideridae,Hipposideros,pygmaeus,3.5,0
Mammal,Hipposideridae,Hipposideros,pratti,31.8,0
Mammal,Hipposideridae,Hipposideros,pomona,6.2,0
Mammal,Hipposideridae,Hipposideros,pelingensis,13.94,0
Mammal,Hipposideridae,Hipposideros,papua,9.31,0
Mammal,Hipposideridae,Hipposideros,speoris,10.43,0
Mammal,Hipposideridae,Hipposideros,breviceps,9.31,0
Mammal,Hipposideridae,Hipposideros,cyclops,33.5,0
Mammal,Hipposideridae,Hipposideros,demissus,13.94,0
Mammal,Hipposideridae,Hipposideros,diadema,43.76,0
Mammal,Hipposideridae,Hipposideros,crumeniferus,9.18,0
Mammal,Hipposideridae,Hipposideros,coxi,9.25,0
Mammal,Hipposideridae,Hipposideros,corynophyllus,14.5,0
Mammal,Hipposideridae,Hipposideros,coronatus,10.59,0
Mammal,Hipposideridae,Hipposideros,commersoni,99.09,0
Mammal,Hipposideridae,Hipposideros,cineraceus,4.72,0
Mammal,Hipposideridae,Hipposideros,cervinus,9.3,0
Mammal,Hipposideridae,Hipposideros,camerunensis,23.28,0
Mammal,Hipposideridae,Hipposideros,curtus,9.31,0
Mammal,Hipposideridae,Hipposideros,caffer,9.45,0
Mammal,Hipposideridae,Hipposideros,bicolor,7.64,0
Mammal,Hipposideridae,Hipposideros,beatus,6.65,0
Mammal,Hipposideridae,Hipposideros,ater,5.79,0
Mammal,Hipposideridae,Hipposideros,armiger,53,0
Mammal,Hipposideridae,Hipposideros,fuliginosus,9.31,0
Mammal,Hipposideridae,Hipposideros,dinops,74.5,0
Mammal,Hipposideridae,Hipposideros,doriae,4.24,0
Mammal,Hipposideridae,Hipposideros,durgadasi,13.94,0
Mammal,Hipposideridae,Hipposideros,abae,9.31,0
Mammal,Hipposideridae,Hipposideros,edwardshilli,13.94,0
Mammal,Hipposideridae,Hipposideros,calcaratus,11.35,0
Mammal,Hipposideridae,Paracoelops,megalotis,5.67,0
Mammal,Hipposideridae,Rhinonicteris,aurantia,8.77,0
Mammal,Hipposideridae,Triaenops,auritus,8.6,0
Mammal,Hipposideridae,Triaenops,rufus,9.1,0
Mammal,Hipposideridae,Triaenops,persicus,12.58,0
Mammal,Hipposideridae,Triaenops,furculus,5.56,0
Mammal,Megadermatidae,Megaderma,spasma,25.38,0
Mammal,Megadermatidae,Megaderma,lyra,45.54,0
Mammal,Megadermatidae,Cardioderma,cor,27.84,0
Mammal,Megadermatidae,Lavia,frons,23.93,0
Mammal,Megadermatidae,Macroderma,gigas,126.43,0
Mammal,Rhinopomatidae,Rhinopoma,microphyllum,27.87,0
Mammal,Rhinopomatidae,Rhinopoma,hardwickii,13.1,0
Mammal,Rhinopomatidae,Rhinopoma,macinnesi,14.94,0
Mammal,Rhinopomatidae,Rhinopoma,muscatellum,9.14,0
Mammal,Phyllostomidae,Lophostoma,schulzi,18.02,0
Mammal,Phyllostomidae,Lophostoma,evotis,20.58,0
Mammal,Phyllostomidae,Lophostoma,carrikeri,22.35,0
Mammal,Phyllostomidae,Lophostoma,brasiliense,9.76,0
Mammal,Phyllostomidae,Lophostoma,silvicolum,32.29,0
Mammal,Phyllostomidae,Macrophyllum,macrophyllum,8.1,0
Mammal,Phyllostomidae,Macrotus,californicus,11.63,0
Mammal,Phyllostomidae,Macrotus,waterhousii,12.75,0
Mammal,Phyllostomidae,Micronycteris,brosseti,4.85,0
Mammal,Phyllostomidae,Micronycteris,sanborni,6.3,0
Mammal,Phyllostomidae,Micronycteris,minuta,6.5,0
Mammal,Phyllostomidae,Micronycteris,hirsuta,12.01,0
Mammal,Phyllostomidae,Micronycteris,homezi,6.8,0
Mammal,Phyllostomidae,Micronycteris,matses,6.85,0
Mammal,Phyllostomidae,Micronycteris,megalotis,6.11,0
Mammal,Phyllostomidae,Micronycteris,microtis,6.5,0
Mammal,Phyllostomidae,Micronycteris,schmidtorum,7.53,0
Mammal,Phyllostomidae,Chrotopterus,auritus,77.86,0
Mammal,Phyllostomidae,Glyphonycteris,behnii,11.32,0
Mammal,Phyllostomidae,Glyphonycteris,daviesi,18.61,0
Mammal,Phyllostomidae,Glyphonycteris,sylvestris,8.91,0
Mammal,Phyllostomidae,Lampronycteris,brachyotis,10.39,0
Mammal,Phyllostomidae,Lonchorhina,orinocensis,8.8,0
Mammal,Phyllostomidae,Lonchorhina,inusitata,13.29,0
Mammal,Phyllostomidae,Lonchorhina,aurita,15.7,0
Mammal,Phyllostomidae,Lonchorhina,marinkellei,17,0
Mammal,Phyllostomidae,Lonchorhina,fernandezi,14.32,0
Mammal,Phyllostomidae,Mimon,bennettii,25.2,0
Mammal,Phyllostomidae,Mimon,cozumelae,18.61,0
Mammal,Phyllostomidae,Mimon,crenulatum,13.75,0
Mammal,Phyllostomidae,Mimon,koepckeae,18.61,0
Mammal,Phyllostomidae,Neonycteris,pusilla,12.35,0
Mammal,Phyllostomidae,Phylloderma,stenops,53.68,0
Mammal,Phyllostomidae,Phyllostomus,elongatus,40.43,0
Mammal,Phyllostomidae,Phyllostomus,hastatus,87.21,0
Mammal,Phyllostomidae,Phyllostomus,latifolius,134,0
Mammal,Phyllostomidae,Phyllostomus,discolor,34.13,0
Mammal,Phyllostomidae,Tonatia,bidens,27.21,0
Mammal,Phyllostomidae,Tonatia,saurophila,30,0
Mammal,Phyllostomidae,Trachops,cirrhosus,37.67,0
Mammal,Phyllostomidae,Trinycteris,nicefori,8.25,0
Mammal,Phyllostomidae,Vampyrum,spectrum,167.65,0
Mammal,Phyllostomidae,Artibeus,phaeotis,11.59,0
Mammal,Phyllostomidae,Artibeus,cinereus,12.63,0
Mammal,Phyllostomidae,Artibeus,glaucus,11.06,0
Mammal,Phyllostomidae,Artibeus,gnomus,10.06,0
Mammal,Phyllostomidae,Artibeus,incomitatus,26.52,0
Mammal,Phyllostomidae,Artibeus,aztecus,20.38,0
Mammal,Phyllostomidae,Artibeus,toltecus,15.4,0
Mammal,Phyllostomidae,Artibeus,watsoni,11.2,0
Mammal,Phyllostomidae,Artibeus,anderseni,138,0
Mammal,Phyllostomidae,Artibeus,fimbriatus,63.9,0
Mammal,Phyllostomidae,Artibeus,fraterculus,36,0
Mammal,Phyllostomidae,Artibeus,hirsutus,38.73,0
Mammal,Phyllostomidae,Artibeus,amplus,60,0
Mammal,Phyllostomidae,Artibeus,inopinatus,29.3,0
Mammal,Phyllostomidae,Artibeus,jamaicensis,42.17,0
Mammal,Phyllostomidae,Artibeus,obscurus,35.2,0
Mammal,Phyllostomidae,Artibeus,lituratus,60.54,0
Mammal,Phyllostomidae,Artibeus,concolor,19.35,0
Mammal,Phyllostomidae,Centurio,senex,21.22,0
Mammal,Phyllostomidae,Ametrida,centurio,10.33,0
Mammal,Phyllostomidae,Ardops,nichollsi,17.16,0
Mammal,Phyllostomidae,Ariteus,flavescens,11.9,0
Mammal,Phyllostomidae,Chiroderma,trinitatum,13.68,0
Mammal,Phyllostomidae,Chiroderma,villosum,23.12,0
Mammal,Phyllostomidae,Chiroderma,salvini,25.52,0
Mammal,Phyllostomidae,Chiroderma,improvisum,35,0
Mammal,Phyllostomidae,Chiroderma,doriae,19.9,0
Mammal,Phyllostomidae,Ectophylla,alba,5.76,0
Mammal,Phyllostomidae,Enchisthenes,hartii,16.99,0
Mammal,Phyllostomidae,Mesophylla,macconnelli,6.92,0
Mammal,Phyllostomidae,Phyllops,falcatus,20.91,0
Mammal,Phyllostomidae,Platyrrhinus,recifinus,22,0
Mammal,Phyllostomidae,Platyrrhinus,dorsalis,26,0
Mammal,Phyllostomidae,Platyrrhinus,umbratus,24.5,0
Mammal,Phyllostomidae,Platyrrhinus,helleri,13.5,0
Mammal,Phyllostomidae,Platyrrhinus,infuscus,50.2,0
Mammal,Phyllostomidae,Platyrrhinus,chocoensis,22,0
Mammal,Phyllostomidae,Platyrrhinus,brachycephalus,14.1,0
Mammal,Phyllostomidae,Platyrrhinus,aurarius,34.15,0
Mammal,Phyllostomidae,Platyrrhinus,lineatus,24.36,0
Mammal,Phyllostomidae,Platyrrhinus,vittatus,41.4,0
Mammal,Phyllostomidae,Pygoderma,bilabiatum,18.5,0
Mammal,Phyllostomidae,Sphaeronycteris,toxophyllum,16.18,0
Mammal,Phyllostomidae,Stenoderma,rufum,20.65,0
Mammal,Phyllostomidae,Uroderma,bilobatum,16.69,0
Mammal,Phyllostomidae,Uroderma,magnirostrum,16.85,0
Mammal,Phyllostomidae,Vampyressa,pusilla,8.63,0
Mammal,Phyllostomidae,Vampyressa,thyone,7.17,0
Mammal,Phyllostomidae,Vampyressa,melissa,16.3,0
Mammal,Phyllostomidae,Vampyressa,brocki,10,0
Mammal,Phyllostomidae,Vampyressa,nymphaea,11.8,0
Mammal,Phyllostomidae,Vampyressa,bidens,11.6,0
Mammal,Phyllostomidae,Vampyrodes,caraccioli,34.7,0
Mammal,Phyllostomidae,Sturnira,tildae,24.04,0
Mammal,Phyllostomidae,Sturnira,oporaphilum,21.99,0
Mammal,Phyllostomidae,Sturnira,thomasi,21.66,0
Mammal,Phyllostomidae,Sturnira,mordax,25.08,0
Mammal,Phyllostomidae,Sturnira,magna,21.66,0
Mammal,Phyllostomidae,Sturnira,luisi,21,0
Mammal,Phyllostomidae,Sturnira,ludovici,21.02,0
Mammal,Phyllostomidae,Sturnira,lilium,19.1,0
Mammal,Phyllostomidae,Sturnira,erythromos,15.1,0
Mammal,Phyllostomidae,Sturnira,bogotensis,20.8,0
Mammal,Phyllostomidae,Sturnira,aratathomasi,48.63,0
Mammal,Phyllostomidae,Sturnira,mistratensis,22.27,0
Mammal,Phyllostomidae,Sturnira,nana,18.47,0
Mammal,Phyllostomidae,Sturnira,bidens,17.55,0
Mammal,Phyllostomidae,Desmodus,rotundus,31.21,0
Mammal,Phyllostomidae,Diaemus,youngi,36.31,0
Mammal,Phyllostomidae,Diphylla,ecaudata,29.3,0
Mammal,Phyllostomidae,Brachyphylla,cavernarum,46.17,0
Mammal,Phyllostomidae,Brachyphylla,nana,35.83,0
Mammal,Phyllostomidae,Erophylla,sezekorni,15.8,0
Mammal,Phyllostomidae,Erophylla,bombifrons,16.28,0
Mammal,Phyllostomidae,Phyllonycteris,poeyi,15.36,0
Mammal,Phyllostomidae,Phyllonycteris,major,14.15,0
Mammal,Phyllostomidae,Phyllonycteris,aphylla,14.15,0
Mammal,Phyllostomidae,Anoura,cultrata,16.85,0
Mammal,Phyllostomidae,Anoura,geoffroyi,14.62,0
Mammal,Phyllostomidae,Anoura,latidens,14.65,0
Mammal,Phyllostomidae,Anoura,luismanueli,14.05,0
Mammal,Phyllostomidae,Anoura,caudifer,10.81,0
Mammal,Phyllostomidae,Choeroniscus,godmani,7.9,0
Mammal,Phyllostomidae,Choeroniscus,minor,8.73,0
Mammal,Phyllostomidae,Choeroniscus,periosus,11.57,0
Mammal,Phyllostomidae,Choeronycteris,mexicana,16.6,0
Mammal,Phyllostomidae,Glossophaga,longirostris,11.92,0
Mammal,Phyllostomidae,Glossophaga,leachii,10.1,0
Mammal,Phyllostomidae,Glossophaga,morenoi,8.4,0
Mammal,Phyllostomidae,Glossophaga,soricina,9.43,0
Mammal,Phyllostomidae,Glossophaga,commissarisi,8.9,0
Mammal,Phyllostomidae,Hylonycteris,underwoodi,6.65,0
Mammal,Phyllostomidae,Leptonycteris,yerbabuenae,22.24,0
Mammal,Phyllostomidae,Leptonycteris,nivalis,25.64,0
Mammal,Phyllostomidae,Leptonycteris,curasoae,23.42,0
Mammal,Phyllostomidae,Lichonycteris,obscura,5.6,0
Mammal,Phyllostomidae,Monophyllus,redmani,8.7,0
Mammal,Phyllostomidae,Monophyllus,plethodon,14.81,0
Mammal,Phyllostomidae,Musonycteris,harrisoni,13.37,0
Mammal,Phyllostomidae,Scleronycteris,ega,49,0
Mammal,Phyllostomidae,Lionycteris,spurrelli,8.38,0
Mammal,Phyllostomidae,Lonchophylla,mordax,10.7,0
Mammal,Phyllostomidae,Lonchophylla,bokermanni,11.8,0
Mammal,Phyllostomidae,Lonchophylla,dekeyseri,11.8,0
Mammal,Phyllostomidae,Lonchophylla,handleyi,18.5,0
Mammal,Phyllostomidae,Lonchophylla,hesperia,11.8,0
Mammal,Phyllostomidae,Lonchophylla,thomasi,6.85,0
Mammal,Phyllostomidae,Lonchophylla,robusta,13,0
Mammal,Phyllostomidae,Platalina,genovensium,16.25,0
Mammal,Phyllostomidae,Carollia,brevicauda,14.4,0
Mammal,Phyllostomidae,Carollia,castanea,13.27,0
Mammal,Phyllostomidae,Carollia,colombiana,15.47,0
Mammal,Phyllostomidae,Carollia,perspicillata,18,0
Mammal,Phyllostomidae,Carollia,subrufa,15.59,0
Mammal,Phyllostomidae,Carollia,sowelli,16.5,0
Mammal,Phyllostomidae,Rhinophylla,alethina,13.57,0
Mammal,Phyllostomidae,Rhinophylla,fischerae,9.6,0
Mammal,Phyllostomidae,Rhinophylla,pumilio,9.55,0
Mammal,Craseonycteridae,Craseonycteris,thonglongyai,2.15,0
Mammal,Emballonuridae,Saccolaimus,flaviventris,42.13,0
Mammal,Emballonuridae,Saccolaimus,mixtus,23.03,0
Mammal,Emballonuridae,Saccolaimus,peli,100,0
Mammal,Emballonuridae,Saccolaimus,saccolaimus,41.8,0
Mammal,Emballonuridae,Taphozous,perforatus,27.33,0
Mammal,Emballonuridae,Taphozous,melanopogon,25.94,0
Mammal,Emballonuridae,Taphozous,achates,26.96,0
Mammal,Emballonuridae,Taphozous,australis,22.9,0
Mammal,Emballonuridae,Taphozous,georgianus,27.66,0
Mammal,Emballonuridae,Taphozous,hildegardeae,29.6,0
Mammal,Emballonuridae,Taphozous,hilli,22,0
Mammal,Emballonuridae,Taphozous,kapalgensis,26,0
Mammal,Emballonuridae,Taphozous,longimanus,26.92,0
Mammal,Emballonuridae,Taphozous,theobaldi,39.8,0
Mammal,Emballonuridae,Taphozous,mauritianus,27.35,0
Mammal,Emballonuridae,Taphozous,troughtoni,26.96,0
Mammal,Emballonuridae,Taphozous,hamiltoni,22,0
Mammal,Emballonuridae,Taphozous,nudiventris,30.07,0
Mammal,Emballonuridae,Balantiopteryx,infusca,4.38,0
Mammal,Emballonuridae,Balantiopteryx,io,4.3,0
Mammal,Emballonuridae,Balantiopteryx,plicata,6.39,0
Mammal,Emballonuridae,Centronycteris,centralis,5,0
Mammal,Emballonuridae,Centronycteris,maximiliani,5,0
Mammal,Emballonuridae,Coleura,afra,10.67,0
Mammal,Emballonuridae,Coleura,seychellensis,10.57,0
Mammal,Emballonuridae,Cormura,brevirostris,9.18,0
Mammal,Emballonuridae,Cyttarops,alecto,5.3,0
Mammal,Emballonuridae,Diclidurus,albus,15.6,0
Mammal,Emballonuridae,Diclidurus,ingens,123,0
Mammal,Emballonuridae,Diclidurus,scutatus,13.25,0
Mammal,Emballonuridae,Diclidurus,isabellus,14,0
Mammal,Emballonuridae,Emballonura,serii,5.75,0
Mammal,Emballonuridae,Emballonura,alecto,5.25,0
Mammal,Emballonuridae,Emballonura,atrata,4.55,0
Mammal,Emballonuridae,Emballonura,beccarii,4.2,0
Mammal,Emballonuridae,Emballonura,dianae,7.97,0
Mammal,Emballonuridae,Emballonura,furax,11.15,0
Mammal,Emballonuridae,Emballonura,monticola,5.68,0
Mammal,Emballonuridae,Emballonura,semicaudata,6.3,0
Mammal,Emballonuridae,Emballonura,raffrayana,5.6,0
